Date,Window,Threshold_q,Threshold_u,Exceedances_k,xi_shape,beta_scale,VaR95,ES95,VaR99,ES99
2017-11-16,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-17,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-20,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-21,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-22,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-24,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-27,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-28,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-29,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-30,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-12-01,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-12-04,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-12-05,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-12-06,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-12-07,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-12-08,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-12-11,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-12-12,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-12-13,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-12-14,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-12-15,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-12-18,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-12-19,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-12-20,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-12-21,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-12-22,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
